text,label
"轉傳
~多元家庭?平權婚姻?年金改革用網路投票?
小心個資全漏。

政府在執行政策，會透過分區座談。某些組織團體利用社會議題透過驗證，利用百分之五的人數獲取全樣本，個資已全洩漏。~",1
王定宇提案「刪除職業軍人退休人員的子女教育補助費」,1
"日期: 106年元月14日(六)
時間: 上午8:00~11:30。
主辦中心：臺北遍智佛學中心
報名電話：陳師兄 0979-617-949
 
主法上師　果洽丹增仁桑嘉措仁波切
 
地點：基隆市和平島　漁市場前 基隆市中正區和一路2巷1-8號
 
◎中心會訂小巴士，每人來回車資350元。
集合地點：臺北市大安區忠孝東路四段183巷9樓之2（捷運板南線
至忠孝敦化，五號出口，步行三分鐘至會場，神旺飯店正對面）
集合時間：07：30分(請提早半小時到場)
元/12前需要搭車的師兄請事先電話聯絡報名，以確定人數，或可自行前往。
 
在春節過年前夕，為眾生、為家人、父母長輩行善，放生的功德最大，
因為眾生最珍惜的就是自己的命，你救了它，它最感激，福德積得最深與最大！邀請您一同參與行善累積資糧。
 
放生可以清淨自己累世的惡業，增長今生的壽命，為自己種植無上的福報。由於上師希望弟子盡可能的多做放生，歡迎師兄、師姐們盡可能的讚助法會，這樣才有能力累積最多的放生數目。
 
放生就是救命。放生就是還債。放生就是救急。放生就是慈悲。
放生就是覺悟。放生就是實踐。放生就是積極。放生就是方便。
放生就是改命。放生就是解冤。放生就是消災。放生就是治病。
放生就是救親。放生就是延壽。放生就是福壽。放生能助生西。
 
人能救物之苦，即能成就諸佛心願矣。故一念慈悲，救一物命，是一念觀世音也。
 
 
如無法參與，但也想隨喜放生的法友。可直接將隨喜放生功德金匯款至中心帳號，並請將匯款收據及參贊項目的迴向名單一同傳真至中心。
FAX：(02) 2752-0079
 
中心專屬帳戶
匯款戶名 臺北市遍智佛學會
銀行分行 合作金庫 仁愛分行
匯款帳號 5067717019666
 
★匯款後請將收據及法會報名表e-mail，或郵寄至中心，請以電話聯絡確認，以便姓名、結緣參贊金額彙整及寄送收據（可作為抵稅用）。",1
"轉發

不知道這篇有沒有人發來這裡
台中出現疑似誘拐孩童集團
昨天在台中大里人聊天室當事人po出
真的出門要多注意周遭人士
---------------------------------------------------------
事發經過:
我老婆都會帶著我們兩個兒子去買午餐
當時是下午2:20分左右
我的兒子都會要求我老婆讓他們在""大德公園""玩一下溜滑梯再回家
就跟往常一樣停在溜滑梯旁等他們
可是當天突然多了一些陌生人
1.有一個老婆婆坐在溜滑梯旁的椅子上
2.有一個年輕男子頻頻張望、看看我老婆、看看我兩個兒子一直重覆著這個舉動
而我老婆就是因為他的這個舉動才引起了她的警覺心
(試想:我們覺得好奇
或許會多看一兩眼
但是絕對不會像盯著獵物一樣)
3.有一個身高約170公分的綁馬尾長相清秀的女子本來快步從階梯的運動器材那邊往溜滑梯移動
後來我小兒子要去爬旁邊的欄杆
她卻突然停止並轉身快步返回坐在階梯的木製踏墊上盯著我小兒子看
當時我兩個兒子分兩邊
我老婆覺得不對勁~
趕緊大聲喊著我大兒子的名字要他過來
並要我小兒子停在原地不要動
就在此時 
那男子手撐膝蓋微蹲跟那坐著的老婆婆輕聲對談了幾句話
而那女子仍一直瞧著我小兒子
當我老婆牽到我大兒子
趕緊回頭往我小兒子邊走去
一邊大喊
(公園裡有壞人 媽媽要去找警察 我們趕快回家)
那老婆婆與那男子聽到喊叫後
只見老婆婆拿出(叭噗)~連按了3下叭噗聲
突然四周快步跑來了7、8個人還有那清秀的女子一起圍在老婆婆身邊
而我老婆趕緊驚魂未定的快步推著我兩個兒子回到我們大樓的管理室(大約下午2:45的時候)
並跟管理員說&打電話給里長敘述過程並詢問公園有無監視器以利報警調閱
里長馬上協助並連絡國光派出所的員警
很可惜~
公園內並無任何監視器可佐證
一群人也消失無蹤…
員警跟我老婆說:
他們這些舉動是不正常的
但是礙於沒有犯罪事實
也沒辦法報案
我老婆心地很好
趕緊連絡我 看有無方法可以不要讓別人受害
因為她嚇死了 想說電視電影裡面的劇情怎麼會真實上演
所以我才趕緊上大里人聊天室提醒大家注意
昨晚我老婆仍一直作夢餘悸猶存 
一直大喊著好恐怖 不要抓我小孩
以上就是我老婆的親身經歷
本人重申:
1.本人不是網紅 不賣商品
不需要""讚""數
2.信著恆信 不信著恆不信
我們沒那麼多時間來編故事
&故意造成大家的恐慌
3.我們同大家一樣 
只是普通人 只是有小孩子的家長
我們願意把我們遇到的經歷完整的告訴大家&提醒大家注意身邊的陌生人&關注自己的小孩子
那是因為我們深愛著我們的小孩
你們也是一樣
我們光""想到""如果小孩子就這樣不見了
心裡就快要無法承受了…
更何況是真的失去了他…
有的痛苦、自責會是一輩子
有的遺憾也會是一輩子的
所以如果可以 我們以我們的經歷
提醒大家
事前的防範
更勝於以後的任何補救",1
"諾基亞正式退出歷史舞台時，在記者招待會上，諾基亞CEO約瑪•奧利拉公佈同意微軟收購諾基亞時，最後說了一句話：
“我們並沒有做錯什麼，但不知為什麼，我們輸了。""
說完，連同他在內的幾十名諾基亞高管不禁落淚。諾基亞是一家值得敬佩的公司，諾基亞並沒有做錯什麼，只是世界變化太快。

錯過了學習，錯過了改變，也就錯過了機會！
而且，他們錯過的不是賺錢的機會，而是生存的機會。自己不改變，就要被變革掉。

你不學習也沒有錯，但是如果你的思維跟不上這個時代，你也即將被淘汰！ 

【結論】
1，昨天的優勢會被明日的趨勢所取代，生於憂患，死於安樂！

 2，自我改變叫重生，被人改變叫淘汰！
不願接受教育，必然遭遇教訓。",1
"好文分享
從出社會買的第一份儲蓄險開始，陸陸續續買了N張保單，至今沒有一間保險公司不按照契約給生存金的，甚至不曾晚過一天入帳。
很多朋友對我說：「買儲蓄險不划算啦、會被通膨吃掉啦、保險公司萬一倒了怎麼辦？⋯⋯」
如今大家最信賴、甚至退休唯一依賴的保險公司（政府年金）片面毀約、追溯既往⋯⋯
再多的憤怒，都不如趕緊想辦法用儲蓄險來救自己的年金比較實在。",1
茶葉蛋妨礙消化吸收,1
"你喜歡噴香水嗎？如果你本身或是週遭的親友是氣喘患者的話，建議你
還是少噴為妙，因為根據最新的研究報告指出，部分香水的香味將會引
發氣喘。
根據美國杜蘭大學醫學中心(Tulane University)在美國過敏氣喘與免疫
學學會(American Acadamy of Allergy ASthma & Immunolog)發表的最
新研究報告指出，數面上部分品牌的香水會導致肺功能的衰退，進而引
發氣喘。但每一種香水所引起的反應和強度也有差異。
研究人員的研究報告也顯示，77%的人會對香水過敏。在38種會引起過敏
的香水中，最易引起過敏的六種香水分別是：Red、White Diamonds、
Giorgio、Charlie、Opium和Poison。
全球目前有一億五千萬人為氣喘所苦，氣喘主要是支氣管膨脹或痙攣使
勁出肺部的空氣受阻所引起的。而部分香水的香味卻會引起肺功能衰
退，因此氣喘患者還是遠離香水比較妥當。",1
很恐怖的螳螂，每隻螳螂都有，不要再給小孩子玩了～～～請大家告訴大家。,1
"假如是真的．那事情大條了!
﹏﹏﹏﹏﹏﹏﹏﹏﹏﹏
蔡英文 當選總統無效！ 
蔡英文(日名:恰佳英子)具有雙重國籍！

為何蔡英文極端媚日、處處出賣中華民國、刻意製造臺灣社會動亂、叛逆思維毒害年輕人，已是個眾所皆知的事實！
蔡英文她確定有中，日，雙重國籍，這様參選 已經是違反選罷法、及對中華民國的忠誠，
中選㑹 應出面宣布 蔡英文(恰佳英子)當選無效，
而由朱立倫遞補為總統、暫代理總統職務，待重新改選。
李煥的女兒，李慶安 有美國籍被迫辭立委，
擔任公職總統豈能有日本籍，請廣傳。

蔡英文，日籍名叫，｛恰佳英子}
所以 中選㑹應宣告 ""總統當選無效""。
大家互相告知。
請廣傳大家知曉！！",1
中正理工學院化驗日本核災食品發現含有銫與鍶,1
空心菜中藏有水蛭，曾有小孩食用後，水蛭在體內吸血而去世,1
牛奶配藥吃對胃比較好,1
日本食品已經輸入台灣了!!!,1
"傳言中說不鏽鋼水杯中析出的鉻，是一種重金屬，持續使用，會對人體造成傷害。

實際上，鉻是一種金屬元素，是人體必需的微量元素之一，它對人體的生長發育以及血糖的代謝調節，起著重要的作用，所以人體是缺不了鉻的。

常見的鉻有二價鉻、三價格、六價鉻等。

金屬鉻和二價鉻是無毒的。

三價鉻不容易被胃腸吸收，因此可以認為它基本無毒。

唯有這個六價鉻，毒性較強，是三價鉻的100倍。

在臨床上，六價鉻及其化合物對人體的傷害主要體現在：

損害皮膚

導致皮炎、咽炎等疾病。

損害呼吸道系統

引發肺炎、氣管炎等疾病。",1
武漢市區，古田四路，佳興園大樓，使用酒精全屋消毒後開暖氣空調，引起氣爆！請各位朋友注意，酒精具有危險性，在家不要用酒精全屋消毒引以為戒，引以為戒！,1
"轉貼    故意隱瞞的歷史真相

二二八基金會統計表大披露
根據基金會執行長所提供的統計表，可以清楚看到：七年多以來，全國因二二八而死亡，並申請得到補助的，竟然不是史明所說的十多萬人，也不是昔年賴澤涵教授領導的研究小組所估計的一萬八千到二萬八千人，而是六七三人。

我們十分感慨：二二八基金會有這麼重大的發現：原來死亡人數這麼少，卻不願意大聲說出來，而只放在抽屜中。若非我積極探訪，全國人民都將被矇",1
