"這世界怎麼那麼多白癡覺得 化妝是為了求關注為了讓別人看到= =
 我雖然不化妝，純粹只是懶，但我覺得我系上同學因為化妝而被別人閒言閒語，真的很衰...????
 

 拜託 大多數女生化妝畫得美美的，是為了讓自己開心的好嗎",non-popular
"B4 所以其他人不戴她們也不用戴嗎？
 而且我就只看到她們兩個沒戴耶
 不然你要不要跟我說還有誰沒戴
 我再一起打上去 這樣有比較不針對嗎？
 以為護航比較厲害？",non-popular
學務處都沒有在管的,non-popular
B1 喝糗,non-popular
"我遇到推銷的都聽他喇完一大堆、然後每種類型的書都問我有沒有興趣，我都回他沒興趣????
 不過因為在學校實在太邊緣了，都沒人跟我講話，所以遇到推銷的都會跟他講一下話????",non-popular
"B14都以經開門洗了，跟本不會在意勃不勃吧？頂多被朋友看到被拿出來嘴一下而已
 B16至於女生看到會不會嚇到我個人是完全不會在意，早上起床什麼都沒穿上廁所被打掃的RE看到晨勃，或是只穿內褲到一樓販賣機買泡麵在迎賓室遇到很像是來找男朋友？朋友？的三個女生我心中也是風平浪靜
 真的那?好奇你怎麼不嘗試加入我們？
 說不定你就能體會到不關門洗澡的感受了？",non-popular
企政？,non-popular
"B5
 好！非常感謝??????
 你明天有課嗎
 我可以去找你拿",non-popular
我之前隔壁天天吵我也給了很多機會到最後還是沒用,non-popular
我看你是很懂哦 有在聽珂拉琪,non-popular
我看看,non-popular
沒辦法！我們新竹的風就是這麼大,non-popular
B7 就是看你們沒有才沒人去吧?,non-popular
B1 沒有啦現在太晚了吧??妳好暖！,non-popular
10,non-popular
那不如來請你爸來開好ㄌ,popular
B3方便透露房型跟價錢嗎？,non-popular
跟學校說再見,non-popular
要被當ㄌ,non-popular
B5 觸…,non-popular
不用戰車種 在座各位都是猴子,non-popular
我是宋科彬 我也是宋同學,non-popular
"B24 我們不讓他回他房間？
 他中間還有一次凌晨偷偷回*他的房間*晾衣服
 想說他回來了
 再隔天想找他 結果人又蒸發了
 

 然後關於蛆的部分
 衛生不好是我們有問題
 長蛆的地方是裝有垃圾的垃圾袋
 後來那些垃圾也是讓原主處理掉了
 文章中的那位連碰都沒碰到",non-popular
版主一生平安,non-popular
為了交往而交往不會快樂的,popular
可以！謝謝你??,non-popular
"完全沒做功課 我沒什麼在追懷特
 但是金曲獎他致詞 我記得現在
 他還有休學不是嗎 主持人在幹嘛..",popular
人員組成會替換啦，通常會有一兩個帥的，有的臉帥 有的高但是顏值低一點 後面會有一兩個比較老的 老鳥 旁邊幾只菜的 反正也只是出來討生活 記得走內側 屈臣氏這邊 就穩了,popular
Dcard抽卡,non-popular
"要啊每年都排一圈的你不知道嗎
 但學生會票 免費我記得
 大概前四小時就要去排
 然後啊一堆人愛插隊??
 不過沒差啦  
 每次工作人員核對資料都手忙腳亂",non-popular
"https://i.imgur.com/ReIHtj6.jpg
 會長都說沒人會用低卡了
 你不會發在交流版找人？要會長教你？",non-popular
"B2好好笑 這是我第二次看到這張照片
 看來你很想炫耀你可愛的男同學唷??
 改一下 第三次",popular
我眼睛都一直維持在右邊,non-popular
我毛遂自薦當你朋友,non-popular
https://i.imgur.com/TQUvcjL.jpg,non-popular
你們被新竹天擇了,popular
我和我一起重考上臺大的一個女生從蹲的時候就很要好到現在，不過最近突然發現自己喜歡上她的男友！？（我以為我是異男），我也不知道算不算喜歡他，會期待和他講電話、碰到他的身體會有興奮的感覺……我也不敢問身邊的人要怎麼辦,non-popular
沒有這方面的經驗 但希望你成功QQ,non-popular
也只是一日加油團而已，沒看過比賽就不要上來發文，只會顯得你沒眼界而已,non-popular
https://i.imgur.com/bLNZeTO.jpg,non-popular
？,non-popular
最近被樓上的搞到快發瘋+1,non-popular
B4 這是真的,non-popular
B7 好像沒有變 但內容有些她有洩,non-popular
找年輕小孩臉嗎 我有認識的 幫他介紹一下,non-popular
"入室搶劫/強姦/偷竊
 應該都不會敲東敲西啦XD
 沒聲音的才要怕",non-popular
摩斯門啦 文創門勒菜雞,non-popular
B6 響尾蛇X3,non-popular
"剛剛同學去找他拍照??
 我也想rrrr還在上課??????
 Rio好帥",non-popular
"那是你不會騎吧
 新竹人都騎貢丸在天上飛",popular
幫推，別姑息,non-popular
B2 哇哦~高級馬桶ㄉㄟ斯,non-popular
B6 我是沒有把這些人都歸類成都不講理的人啦∼有講至少有機會被看到????,non-popular
"他不是一個真的想討論這個議題的正常人
 就是一個不會搭訕的怪人",non-popular
"B1 不用不用謝謝你！你人真好??我可以去找同學借！
 B3 我就是不記教訓的活該鬼，我上次弄倒可是電腦意外的沒事，這次又打翻一次水就出事了??
 B4 是說我怕挨罵的部分嗎。我媽意外還沒罵我，有種暴風雨前的寧靜好可怕哈哈哈
 B5 這樣很划算欸，至少他沒拿走然後什麼都沒弄收你一堆錢吧??",non-popular
B21 我到現在還沒跟女生講過話欸??,non-popular
太棒惹，感謝妳??,non-popular
"傻眼欸
 至少要聽人講完吧
 直接掛電話是怎樣= =",non-popular
"B6
 活潑的都是那種四五年級屁孩男，超屁超煩自以為幽默，一二年級的可愛小蘿莉都是不敢說話的",non-popular
B1 no money...,non-popular
#ERROR!,non-popular
"B12 
 https://i.imgur.com/CuuNLcj.jpg",non-popular
他想上課,popular
誰半夜不睡覺一直吵啊 啊不就還好我在彈吉他還沒睡,popular
卡一波訴訟,non-popular
卡後續,non-popular
"後天我要去龍山寺拜月老
 要順便幫妳拜文昌帝君嗎？",popular
這個千千萬萬不要放在前置物箱，放一條會不見一條，放十條就會不見十條，跟無底洞一樣的。,non-popular
B11 我跟你同個老師??期中考接近及格而已準備退選了,non-popular
老人專屬，學生脫褲,non-popular
我確定八里有(?-ω-`),non-popular
觀光客才會推100種未到,popular
超想知道??,non-popular
B1 你好，我們是需要樂器的演奏者喔，樂器的話社團會提供。抱歉沒有描述清楚造成誤會。,non-popular
報名ccp? China Communist Party?,popular
認真覺得學校附近租屋沒有一個是隔音好的,popular
d卡的d卡討論??,non-popular
高樓層的也太衰,non-popular
文創門是三小ㄏㄏ,non-popular
精通電磁學,non-popular
"推B1 功利的制度造就出追求功利的人
 GPA非得要膨脹到A甚至A+不可的話
 去修很多有興趣的硬課就變成不智的選擇
 不在乎數字的話 難道要眼睜睜看那些原本就沒有比較優秀的人 用這個破數字和我們平起平坐嗎
 如果又硬要扯到什麼
 真正厲害的人就出國了啦 誰還待在台大這種屁話
 那不好意思請問一下 
 國外那間學校不在乎這個該死的「數字」？",non-popular
"B16 不是，你懂什麼是學長學弟制嗎？你有受到金錢、勞力、智慧或是尊嚴的榨取或壓迫嗎？抱怨你打球聊天很吵，有點情緒不算倚老賣老吧
 

 09/07的區別也是很怪，待人處事的原則還能分對象的哦？對親近的人給尊重，不熟的人就肆無忌憚？",non-popular
就溝通上認知不同罷了，醫學的現在要帶風向成我們技術性取勝嗎？,non-popular
私心想說罵ㄉ好?,non-popular
"學生做得好
 

 老師教得好",non-popular
B1 可以直接開文章通知???♂?,non-popular
"可以請問原po大概坐在第幾排嗎？
 我今天在這堂課上打雪吉拉TV任務打了兩節課??",popular
咒術又沒有戴在下巴 0分,popular
B8 ????????我想認識你,non-popular
"裡面很多問題可能需要修改欸
 沒有符合自身情況的選項
 回答的很不知所措也沒有填空的選項",popular
理園到底還剩幾家活著啊笑死,popular
想要學長的大香蕉??,non-popular
B5那間真的超讚~~,non-popular
好喜歡喔??,non-popular
"笑死對啊 同意樓上
 我就覺得自己看表演很尷尬
 但自己旅行逛街看電影很開心
 自己不尷尬不代表其他人不能餒",popular
B3 那你高中同學也都在各自的學系拿卷嗎，我奇一下。 還是你上大學後智慧開了。,non-popular
洪同學很色的,non-popular
我啊,non-popular
私,non-popular
太狠了,non-popular
"B1請問明天有在淡水嗎（？
 如果方便的話 我們可以約在淡江（？",non-popular
每個學期都遊走在及格邊緣的學姊跟妳說期末才會發 謝謝您??,popular
"依照能力跟積極度可以分成4種人
 1.能力強積極度高
 2.能力強積極度低
 3.能力弱積極度高
 4.能力弱積極度低
 1當然是最好的，2的話通常是如果整組擺爛的時候出來拯救大家的超級英雄，4的話咬著牙當他西瓜倒也還行，但3...爛就算了，有些還會情緒勒索。阿如果一組裡面有兩個3就等死吧哈哈",non-popular
說實話真的很喜歡大前年應數那種姿態，雖然沒贏但是很有風度欸。,popular
"學長幫你們上一課 在狄卡留私人IG會被鎖喔
 全部都檢舉完了 感謝",non-popular
耶，又多了個賺錢的管道了!,popular
嗨,non-popular
"推甄台大全收就沒這問題
 硬要收一堆學店書卷
 不知道在幹嘛",non-popular
有那1000不如自己去吃碳佐,non-popular
"B3 大倫四樓歡迎來看（？
 完全敞開一覽無遺的那種
 至少10位以上，有的還會面向走廊洗
 經過就能看到全裸??
 而且身材都不錯，畢竟都是體育校隊吧
 我的同志朋友說來到天堂
 下學期抽到大莊還很難過??",non-popular
邊緣母單深櫃同性戀怎麼辦qq,popular
B4 來第一,non-popular
B1來鬧的吧，看來你才是...,non-popular
B1 tomato,non-popular
"咦？有怎麼樣嗎他們？
 台灣人也會圍一堆吵吵鬧鬧啊
 還是說台灣人這樣做就沒問題？",non-popular
哭了現在才看到 是不是沒機會走了,non-popular
"我先幫你截個圖
 https://i.imgur.com/0BBO2uO.jpg",non-popular
我看不到猴子 我都只看那白白的腿,non-popular
好腿,popular
"男生大隊接力比到天都黑了
 那麼冷是要怎樣跑
 那麼暗根本看不到跑過來的人順序是多少
 裁判還要問我們看不看得到
 是在哈囉",non-popular
學生會有陳情書,non-popular
B5 有資訊可以看嗎∼,non-popular
"記得還沒有風波的時候看到你很多都是幫助人的回答還是怎樣的
 所以現在看到理性的才想可能是本尊
 引戰的就直接滑掉了 ??
 有些冒名的留言是會覺得很有趣
 但有些酸的就只想嘆氣哈哈",non-popular
"ㄍㄢ 今天四樓好像有一群男生在嗨 還播音樂
 快瘋了",non-popular
筆電嗎？如果是這樣的話，先買個外接鍵盤插USB頂一下，或是不想解決的話，買個藍芽鍵盤也行，缺鍵盤（不是無線）的話可以和我說，我給你一個原廠的幫你度過難關，小事情而已...,non-popular
B1 水喔 支持,non-popular
"B2 他那樣講就是在歧視：）
 

 而且說實話你也不能確定人家只有身障
 或許人家有其他症狀你不知道而已
 多點包容和同理心別亂罵人
 唸到大學了麻煩素質好一點",popular
卡,non-popular
??,non-popular
冒險 探險 ??? 體能極限偏難,non-popular
母猴就是欠操，行流站壁的特別多,non-popular
"我們之前有問過他們要不要進駐理園
 但老闆說 學校會抽成，這樣成本太高
 生意做不起來",non-popular
rogershin 很帥又健談,non-popular
我們微積分平均17，這種離譜分數才可能調,non-popular
舊的比較醜欸,non-popular
"一次都是1000的啦
 這個不可能給你省：）",non-popular
我也想知道,non-popular
"Me too 
 早知道就選冷門科系 反正未來不愁吃穿即可 
 B8",non-popular
英專路夜市有一家 我忘記有沒有雙胞胎 往捷運站走過去的右手邊 另外一家在繼續往前走右轉出去的巷子 藍色的店面賣炸物和甜甜圈的,non-popular
不要打擾他，無家可歸已經夠慘了,non-popular
B4可是你不是學校,non-popular
自己待著有點危險，如果想放鬆一下心情，建議到校園走走，不過會有點冷要做好保暖（我不是噁男???）,non-popular
龍門轉學考,popular
??,non-popular
"我覺得理工男與其被勢利眼的台女當工具人
 不如被台男好好疼愛比較實在??",popular
寶貝∼還不快害我身邊，有我抱著就不會冷了,non-popular
B10 這個有像 笑死??,non-popular
B1 跟主動沒關係 主要是對話內容和觀念,non-popular
慢熱不好嗎??,non-popular
"不是她自己刪文
 是被我檢舉移除的
 要吵麻煩私下吵",non-popular
xing.0307這是資管星仔 帥的一匹,non-popular
推,non-popular
"如果早餐可以很快出餐的話，我會去買！
 少了金杯之後早上學餐都排隊排到瘋掉??
 老闆加油??",popular
B7 她早就復學唸完了,non-popular
B8這款飲料就不是寫製造日期啊 眼瞎？,popular
法學院大概就是史萊哲林吧= =,popular
"也有帥學弟啦??
 不要只關注學長，我知道學長很香~
 但也很很多優質學弟不容錯過??",non-popular
"B5 我是直接暑修 英文不一定要被當 才能暑修 
 只是要另外去考多益
 不過如果你不想再修英文 確實要去修其他的語言∼",non-popular
